const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-6.265992941292986E9,8.757952121035404E9,97.66666666666666,136.7073110293992,1.4437771633333334E8,1.9477428365622255E8,1.765934558413373E7,2.4974026941193283E7,6428405.333333333,9091138.006831538
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-7.62608570462632E9,1.0660503739772923E10,97.66666666666666,136.7073110293992,4.8821542000000006E8,6.758051374225346E8,2.3545776250800397E7,3.329869702396217E7,6428405.333333333,9091138.006831538
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-8.979756542626318E9,1.2553973397163256E10,97.66666666666666,136.7073110293992,8.152880380000001E8,1.1488091492279222E9,2.648899158413373E7,3.746103206534662E7,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-1.0336377075959654E10,1.4451614550553514E10,97.66666666666666,136.7073110293992,1.4437771633333334E8,1.9477428365622255E8,3.2375422250800397E7,4.578570214811551E7,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-1.1696476319292988E10,1.6354175338523262E10,97.66666666666666,136.7073110293992,4.852722046666667E8,6.71642818388418E8,3.531863758413373E7,4.994803718949996E7,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-1.3059518777959654E10,1.8260898457881283E10,97.66666666666666,136.7073110293992,8.152880380000001E8,1.1488091492279222E9,3.8261852917467065E7,5.41103722308844E7,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-1.4413196095959656E10,2.0154377282812138E10,97.66666666666666,136.7073110293992,1.4437771633333334E8,1.9477428365622255E8,4.414828358413373E7,6.2435042313653305E7,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-1.5776232074626322E10,2.206109123903544E10,97.66666666666666,136.7073110293992,4.852722046666667E8,6.71642818388418E8,4.7091498917467065E7,6.659737735503776E7,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-1.712989643262632E10,2.395455173635293E10,97.66666666666666,136.7073110293992,8.152880380000001E8,1.1488091492279222E9,5.297792958413374E7,7.492204743780665E7,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-1.8489989195959656E10,2.585710336241435E10,97.66666666666666,136.7073110293992,1.4437771633333334E8,1.9477428365622255E8,5.5921144917467065E7,7.908438247919111E7,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-1.9853025174626316E10,2.7763817319410824E10,97.66666666666666,136.7073110293992,4.852722046666667E8,6.71642818388418E8,5.88643602508004E7,8.324671752057555E7,1.2850330666666666E7,1.8173111909778897E7
