const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-2.3593024912174696E8,3.259845861417476E7,1.0,0.0,4935963.0,681961.6494099943,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-2.5567410112174696E8,3.532630520210373E7,1.0,0.0,1.18463112E7,1636707.9585839864,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-2.7541795312174696E8,3.805415179142494E7,1.0,0.0,5923155.6,818353.9792919932,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-2.9516180512174696E8,4.0781998381859E7,1.0,0.0,0.0,0.0,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-3.1490565712174696E8,4.350984497319661E7,1.0,0.0,6910348.200000001,954746.309173992,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-3.3464950912174696E8,4.623769156527785E7,1.0,0.0,987192.5999999999,136392.32988199886,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-3.5439336112174696E8,4.896553815797845E7,1.0,0.0,7897540.799999999,1091138.6390559908,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-3.7413721312174696E8,5.169338475120034E7,1.0,0.0,1974385.1999999997,272784.6597639977,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-3.9388106512174696E8,5.442123134486514E7,1.0,0.0,8884733.4,1227530.9689379898,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-4.1362491712174696E8,5.7149077938909434E7,1.0,0.0,2961577.8,409176.9896459966,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-4.3336876912174696E8,5.987692453328135E7,1.0,0.0,9871926.0,1363923.2988199885,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-4.5311262112174696E8,6.260477112793805E7,1.0,0.0,3948770.3999999994,545569.3195279954,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-4.7285647312174696E8,6.533261772284388E7,1.0,0.0,1.08591186E7,1500315.6287019872,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-4.9260032512174696E8,6.806046431796888E7,1.0,0.0,4935963.0,681961.6494099943,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-5.1234417712174696E8,7.078831091328771E7,1.0,0.0,1.18463112E7,1636707.9585839864,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-5.3208802912174696E8,7.35161575087788E7,1.0,0.0,5923155.6,818353.9792919932,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-5.51831881121747E8,7.624400410442364E7,1.0,0.0,0.0,0.0,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-5.71575733121747E8,7.897185070020632E7,1.0,0.0,6910348.200000001,954746.309173992,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-5.91319585121747E8,8.169969729611303E7,1.0,0.0,987192.5999999999,136392.32988199886,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-6.11063437121747E8,8.442754389213173E7,1.0,0.0,7897540.799999999,1091138.6390559908,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-6.30807289121747E8,8.715539048825192E7,1.0,0.0,1974385.1999999997,272784.6597639977,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-6.50551141121747E8,8.988323708446437E7,1.0,0.0,8884733.4,1227530.9689379898,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-6.70294993121747E8,9.26110836807609E7,1.0,0.0,2961577.8,409176.9896459966,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-6.90038845121747E8,9.533893027713433E7,1.0,0.0,9871926.0,1363923.2988199885,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-7.09782697121747E8,9.80667768735782E7,1.0,0.0,3948770.3999999994,545569.3195279954,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-7.29526549121747E8,1.0079462347008681E8,1.0,0.0,1.08591186E7,1500315.6287019872,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-7.49270401121747E8,1.0352247006665505E8,1.0,0.0,4935963.0,681961.6494099943,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-7.69014253121747E8,1.0625031666327834E8,1.0,0.0,1.18463112E7,1636707.9585839864,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-7.88758105121747E8,1.089781632599525E8,1.0,0.0,5923155.6,818353.9792919932,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-8.08501957121747E8,1.1170600985667384E8,1.0,0.0,0.0,0.0,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-8.28245809121747E8,1.1443385645343898E8,1.0,0.0,6910348.200000001,954746.309173992,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-8.47989661121747E8,1.1716170305024485E8,1.0,0.0,987192.5999999999,136392.32988199886,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-8.67733513121747E8,1.1988954964708869E8,1.0,0.0,7897540.799999999,1091138.6390559908,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-8.874773651217469E8,1.2261739624396795E8,1.0,0.0,1974385.1999999997,272784.6597639977,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-9.072212171217469E8,1.253452428408803E8,1.0,0.0,8884733.4,1227530.9689379898,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-9.269650691217469E8,1.280730894378237E8,1.0,0.0,2961577.8,409176.9896459966,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-9.467089211217469E8,1.3080093603479612E8,1.0,0.0,9871926.0,1363923.2988199885,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-9.664527731217469E8,1.3352878263179581E8,1.0,0.0,3948770.3999999994,545569.3195279954,54.49619498123761,10.930030688503077,0.0,0.0
6.0,14.973067972312158,17.495592295530265,5.0,3.0,919221.1403900044,190055.99784074997,13.0,-9.861966251217469E8,1.3625662922882113E8,1.0,0.0,1.08591186E7,1500315.6287019872,54.49619498123761,10.930030688503077,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-1.0102735311697014E7,2915328.77640232,1.0,0.0,1595961.0,460752.903927908,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-2.074247531169701E7,5987013.484640252,1.0,0.0,3723909.0,1075090.1091651185,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-3.1382215311697014E7,9058699.086675877,1.0,0.0,5851857.0,1689427.3144023293,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-4.202195531169701E7,1.2130384903520323E7,1.0,0.0,7979805.0,2303764.51963954,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-5.2661695311697006E7,1.5202070804962678E7,1.0,0.0,1595961.0,460752.903927908,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-6.330143531169702E7,1.8273756748342052E7,1.0,0.0,3723909.0,1075090.1091651185,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-7.394117531169702E7,2.1345442715553783E7,1.0,0.0,5851857.0,1689427.3144023293,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-8.458091531169702E7,2.4417128697603513E7,1.0,0.0,7979805.0,2303764.51963954,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-9.5220655311697E7,2.74888146895171E7,1.0,0.0,1595961.0,460752.903927908,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-1.05860395311697E8,3.0560500688320246E7,1.0,0.0,3723909.0,1075090.1091651185,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-1.16500135311697E8,3.363218669212525E7,1.0,0.0,5851857.0,1689427.3144023293,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-1.27139875311697E8,3.670387269967632E7,1.0,0.0,7979805.0,2303764.51963954,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-1.37779615311697E8,3.977555871010558E7,1.0,0.0,1595961.0,460752.903927908,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-1.48419355311697E8,4.284724472279403E7,1.0,0.0,3723909.0,1075090.1091651185,113.95613862582941,64.94205900809406,0.0,0.0
14.0,13.00954158859383,5.142752566578834,3.0,18.0,134186.2923474518,333933.51344973594,16.0,-1.59059095311697E8,4.591893073728829E7,1.0,0.0,5851857.0,1689427.3144023293,113.95613862582941,64.94205900809406,0.0,0.0
