const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_employeesMu,var_goodwillMu,var_total_value_destroyedMu,var_valueProducedMu
18.0,2.337240022722775,8.279803327890825,4.0,6.0,467065.1353553724,921712.5566447949,6.0,-7.269258745643475E8,1.0,2873268.0,984.0736465972125,0.0
18.0,2.337240022722775,8.279803327890825,4.0,6.0,467065.1353553724,921712.5566447949,6.0,-7.460809945643475E8,1.0,4788780.0,984.0736465972125,0.0
18.0,2.337240022722775,8.279803327890825,4.0,6.0,467065.1353553724,921712.5566447949,6.0,-7.652361145643475E8,1.0,957756.0,984.0736465972125,0.0
18.0,2.337240022722775,8.279803327890825,4.0,6.0,467065.1353553724,921712.5566447949,6.0,-7.843912345643475E8,1.0,2873268.0,984.0736465972125,0.0
18.0,2.337240022722775,8.279803327890825,4.0,6.0,467065.1353553724,921712.5566447949,6.0,-8.035463545643475E8,1.0,4788780.0,984.0736465972125,0.0
18.0,2.337240022722775,8.279803327890825,4.0,6.0,467065.1353553724,921712.5566447949,6.0,-8.227014745643475E8,1.0,957756.0,984.0736465972125,0.0
18.0,2.337240022722775,8.279803327890825,4.0,6.0,467065.1353553724,921712.5566447949,6.0,-8.418565945643475E8,1.0,2873268.0,984.0736465972125,0.0
18.0,2.337240022722775,8.279803327890825,4.0,6.0,467065.1353553724,921712.5566447949,6.0,-8.610117145643475E8,1.0,4788780.0,984.0736465972125,0.0
18.0,2.337240022722775,8.279803327890825,4.0,6.0,467065.1353553724,921712.5566447949,6.0,-8.801668345643475E8,1.0,957756.0,984.0736465972125,0.0
18.0,2.337240022722775,8.279803327890825,4.0,6.0,467065.1353553724,921712.5566447949,6.0,-8.993219545643475E8,1.0,2873268.0,984.0736465972125,0.0
18.0,2.337240022722775,8.279803327890825,4.0,6.0,467065.1353553724,921712.5566447949,6.0,-9.184770745643475E8,1.0,4788780.0,984.0736465972125,0.0
18.0,2.337240022722775,8.279803327890825,4.0,6.0,467065.1353553724,921712.5566447949,6.0,-9.376321945643475E8,1.0,957756.0,984.0736465972125,0.0
18.0,2.337240022722775,8.279803327890825,4.0,6.0,467065.1353553724,921712.5566447949,6.0,-9.567873145643475E8,1.0,2873268.0,984.0736465972125,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-8398276.037453767,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-1.7249246037453767E7,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-2.610021603745377E7,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-3.495118603745377E7,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-4.380215603745377E7,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-5.265312603745377E7,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-6.150409603745377E7,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-7.035506603745377E7,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-7.920603603745377E7,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-8.805700603745377E7,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-9.690797603745377E7,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-1.0575894603745377E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-1.1460991603745377E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-1.2346088603745377E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-1.3231185603745377E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-1.4116282603745377E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-1.5001379603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-1.5886476603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-1.6771573603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-1.7656670603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-1.8541767603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-1.9426864603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-2.0311961603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-2.1197058603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-2.2082155603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-2.2967252603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-2.3852349603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-2.4737446603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-2.5622543603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-2.6507640603745374E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-2.739273760374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-2.827783460374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-2.916293160374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-3.004802860374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-3.093312560374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-3.181822260374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-3.270331960374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-3.358841660374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-3.447351360374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-3.535861060374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-3.624370760374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-3.712880460374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-3.801390160374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-3.889899860374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-3.978409560374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-4.066919260374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-4.155428960374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-4.243938660374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-4.332448360374538E8,1.0,3982936.5,437.503089580141,0.0
18.0,2.2218454977957203,9.488480588470567,2.0,13.0,818690.2432876709,589323.9388830343,10.0,-4.420958060374538E8,1.0,3982936.5,437.503089580141,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-8460014.310435768,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-1.737705431043577E7,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-2.629409431043577E7,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-3.521113431043577E7,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-4.412817431043577E7,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-5.304521431043577E7,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-6.196225431043577E7,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-7.087929431043577E7,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-7.979633431043577E7,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-8.871337431043577E7,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-9.763041431043577E7,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-1.0654745431043577E8,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-1.1546449431043577E8,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-1.2438153431043577E8,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-1.3329857431043577E8,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-1.4221561431043577E8,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-1.5113265431043577E8,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-1.6004969431043577E8,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-1.6896673431043577E8,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-1.7788377431043577E8,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-1.8680081431043577E8,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-1.9571785431043577E8,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-2.0463489431043577E8,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-2.1355193431043577E8,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-2.2246897431043577E8,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-2.3138601431043577E8,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-2.4030305431043577E8,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-2.4922009431043577E8,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-2.5813713431043577E8,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-2.6705417431043577E8,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-2.759712143104358E8,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-2.848882543104358E8,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-2.938052943104358E8,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-3.027223343104358E8,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-3.116393743104358E8,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-3.205564143104358E8,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-3.294734543104358E8,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-3.383904943104358E8,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-3.473075343104358E8,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-3.562245743104358E8,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-3.651416143104358E8,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-3.740586543104358E8,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-3.829756943104358E8,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-3.918927343104358E8,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-4.008097743104358E8,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-4.097268143104358E8,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-4.186438543104358E8,1.0,4012668.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-4.275608943104358E8,1.0,6241928.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-4.364779343104358E8,1.0,1783408.0,580.4522474074922,0.0
12.0,7.963213743619337,17.642741350595422,1.0,12.0,93633.44512862904,459298.57259328273,15.0,-4.453949743104358E8,1.0,4012668.0,580.4522474074922,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-1.1701063666750962E7,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-2.403143366675096E7,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-3.636180366675096E7,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-4.869217366675096E7,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-6.102254366675096E7,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-7.335291366675097E7,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-8.568328366675095E7,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-9.801365366675095E7,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-1.1034402366675095E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-1.2267439366675095E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-1.3500476366675097E8,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-1.4733513366675097E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-1.5966550366675097E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-1.7199587366675097E8,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-1.8432624366675097E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-1.9665661366675097E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-2.0898698366675097E8,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-2.2131735366675097E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-2.3364772366675097E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-2.4597809366675097E8,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-2.5830846366675097E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-2.7063883366675097E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-2.8296920366675097E8,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-2.9529957366675097E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-3.0762994366675097E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-3.1996031366675097E8,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-3.3229068366675097E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-3.446210536667509E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-3.569514236667509E8,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-3.692817936667509E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-3.816121636667509E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-3.939425336667509E8,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-4.062729036667509E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-4.186032736667509E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-4.309336436667509E8,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-4.432640136667509E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-4.555943836667509E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-4.679247536667509E8,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-4.802551236667509E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-4.925854936667509E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-5.049158636667509E8,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-5.172462336667509E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-5.295766036667509E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-5.419069736667509E8,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-5.542373436667509E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-5.665677136667509E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-5.788980836667509E8,1.0,1849555.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-5.912284536667509E8,1.0,6781703.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-6.035588236667509E8,1.0,4315629.5,687.9919563057908,0.0
11.0,8.266227308310379,18.861447919741053,2.0,8.0,843355.9831488056,549148.5448228153,12.0,-6.158891936667509E8,1.0,1849555.5,687.9919563057908,0.0
10.0,9.248864357538242,2.295682774263983,2.0,15.0,42497.70792808209,65705.17448378948,9.0,-1276168.066673603,1.0,68139.5,972.3561721640467,0.0
10.0,9.248864357538242,2.295682774263983,2.0,15.0,42497.70792808209,65705.17448378948,9.0,-2638958.066673603,1.0,204418.5,972.3561721640467,0.0
10.0,9.248864357538242,2.295682774263983,2.0,15.0,42497.70792808209,65705.17448378948,9.0,-4001748.066673603,1.0,340697.5,972.3561721640467,0.0
10.0,9.248864357538242,2.295682774263983,2.0,15.0,42497.70792808209,65705.17448378948,9.0,-5364538.066673603,1.0,476976.5,972.3561721640467,0.0
10.0,9.248864357538242,2.295682774263983,2.0,15.0,42497.70792808209,65705.17448378948,9.0,-6727328.066673603,1.0,0.0,972.3561721640467,0.0
10.0,9.248864357538242,2.295682774263983,2.0,15.0,42497.70792808209,65705.17448378948,9.0,-8090118.066673603,1.0,136279.0,972.3561721640467,0.0
10.0,9.248864357538242,2.295682774263983,2.0,15.0,42497.70792808209,65705.17448378948,9.0,-9452908.066673603,1.0,272558.0,972.3561721640467,0.0
10.0,9.248864357538242,2.295682774263983,2.0,15.0,42497.70792808209,65705.17448378948,9.0,-1.0815698066673603E7,1.0,408837.0,972.3561721640467,0.0
