gl_capitalMu,gl_goodwillMu,gl_happinessMu,gl_total_value_destroyedMu,gl_valueProducedMu
-992758.234246922,12059861.5490903,-9684.80042727317,45721667.0921847,12346214.3294472
-992758.234246969,15361616.8844711,-9947.73338816703,47388632.5285785,12345197.9486119
-992758.234246936,20497580.3133971,-10066.481991519,49027324.1388088,12346214.3294472
-992758.234246969,24194599.4581812,-10184.8004272732,50431725.0836902,12345197.9486119
-992758.234246931,28574184.1571984,-10452.0071311838,51756664.371319,12345197.9486119
-992758.234246973,31873906.7309085,-11008.3367401223,53511715.8712359,12345197.9486119
-992758.234246893,36420684.0208348,-11419.0238909603,54861627.4987516,12345197.9486119
-992758.23424693,2370008.95818122,-11747.5378574408,56290404.0255908,12346214.3294472
-992758.23424705,5671764.29356206,-12170.3199803458,57670782.2256177,12345197.9486119
-992758.234247069,10855486.4952153,-12126.3646730832,59250220.4337281,12346214.3294472
-992758.234247046,14505763.2481075,-12095.6160697313,60396139.1667274,12345197.9486119
-992758.234247,19991264.4753802,-12509.9791982229,62276289.3414573,12346214.3294472
-992758.234246992,23338745.8218176,-13028.2752876084,63987527.4685239,12345197.9486119
-992758.234246893,27718330.5208348,-13126.1021032508,65278732.7645928,12345197.9486119
-992758.234247037,31018053.0945449,-13254.951265262,66557311.4479921,12346214.3294472
-992758.234247086,36551313.0945449,-13209.5322708486,67942287.0634018,12345197.9486119
-992758.234246893,2501654.41272668,-13546.5937233626,69857789.1368312,12346214.3294472
-992758.23424692,7987155.6399994,-14071.7501479436,71381530.8059322,12345197.9486119
-1348711.08536763,4476962.91304348,-2534.01295430118,295313.468442325,1899407.47826087
-1348711.08536763,27374256.6086957,-2758.58095430118,1459580.54658046,7438980.17391304
-1348711.08536761,19054444.173913,-989.084954301178,3493618.47225392,7122791.5942029
-1348711.08536763,4476962.91304348,-229.092954301178,5779795.62297677,7122791.5942029
-1348711.08536763,27374256.6086957,770.443045698822,7911895.45018375,7438980.17391304
-1348711.08536768,19054444.173913,1607.48304569882,9755043.26510512,7122791.5942029
-1348711.08536764,4476962.91304348,3720.17104569882,12587144.3052014,7122791.5942029
-1348711.08536765,27374256.6086957,3932.72304569882,14409879.9496164,7438980.17391304
-1348711.08536761,19054444.173913,4091.58704569882,16518366.2344529,7122791.5942029
-1348711.0853676,4476962.91304348,6539.97904569882,18918002.7348483,7122791.5942029
-1348711.08536756,27374256.6086957,7782.30704569882,21692001.042189,7438980.17391304
-1348711.08536761,19054444.173913,8060.61104569882,23705418.4098044,7122791.5942029
-1348711.08536756,4476962.91304348,10014.9230456988,26135016.795471,7122791.5942029
-1348711.08536758,27374256.6086957,11258.9470456988,28845422.1418146,7438980.17391304
-1348711.08536759,19054444.173913,12129.8750456988,30817114.5359265,7122791.5942029
-1348711.08536766,4476962.91304348,13053.8830456988,32533727.7170995,7122791.5942029
-1348711.08536764,27374256.6086957,14322.1470456988,35126752.290523,7438980.17391304
-1348711.08536762,19054444.173913,14266.5790456988,37401424.212266,7122791.5942029
-1348711.0853677,4476962.91304348,16105.6590456988,39811403.9549361,7122791.5942029
-1348711.08536776,27374256.6086957,18218.6510456988,42067507.0448066,7438980.17391304
-1348711.08536761,19054444.173913,17956.1870456988,44471711.1511947,7122791.5942029
-1348711.08536762,4476962.91304348,19388.4910456988,47079394.1750841,7122791.5942029
-1348711.0853676,27374256.6086957,19930.4510456988,49214062.8108705,7438980.17391304
-1348711.08536764,19054444.173913,20527.4830456988,51444826.5469026,7122791.5942029
-1348711.08536763,4476962.91304348,21361.8670456988,53196212.7608342,7122791.5942029
-1348711.0853677,27374256.6086957,23175.5630456988,55598965.7222553,7438980.17391304
-1348711.08536773,19054444.173913,23539.3150456988,57798483.1490439,7122791.5942029
-1348711.08536754,4476962.91304348,24050.7070456988,60086039.8646281,7122791.5942029
-1348711.08536781,27374256.6086957,25914.3070456988,62716930.389343,7438980.17391304
-1348711.08536756,19054444.173913,26073.3150456988,63702392.7320956,7122791.5942029
-1348711.08536759,4476962.91304348,27409.9470456988,66277728.7498966,7122791.5942029
-1348711.08536743,27374256.6086957,29392.3550456988,68672531.3067722,7438980.17391304
-1348711.08536785,19054444.173913,29958.2030456988,71553098.0262072,7122791.5942029
-1348711.08536794,4476962.91304348,31830.6190456988,74426094.3719563,7122791.5942029
-1348711.08536746,27374256.6086957,32977.3870456988,76975222.8940553,7438980.17391304
-1348711.08536758,19054444.173913,34121.0430456988,78430831.3018365,7122791.5942029
-1348711.08536766,4476962.91304348,34666.9070456988,80785436.4099146,7122791.5942029
-1348711.08536773,27374256.6086957,36097.4750456988,82888262.5025278,7438980.17391304
-1348711.08536766,19054444.173913,37363.2430456988,85423077.2673346,7122791.5942029
-1348711.08536751,4476962.91304348,38261.9950456988,87552281.4906715,7122791.5942029
-1348711.08536773,27374256.6086957,39034.4030456988,89931648.5879949,7438980.17391304
-1348711.08536748,19054444.173913,40799.6510456988,91836292.6007499,7122791.5942029
-1348711.08536785,4476962.91304348,41911.9310456988,94213413.7714655,7122791.5942029
-1348711.08536739,27374256.6086957,42777.5950456989,96511661.8762403,7438980.17391304
-1348711.0853676,19054444.173913,43247.8670456988,98698973.661536,7122791.5942029
-1348711.0853673,4476962.91304348,44362.3230456988,101593222.214063,7122791.5942029
-1348711.0853678,27374256.6086957,45294.2190456988,104052937.441179,7438980.17391304
-1348711.08536791,19054444.173913,44712.2110456988,106020105.323059,7122791.5942029
-1348711.08536772,4476962.91304348,45904.6590456988,107808414.588819,7122791.5942029
-1348711.08536774,27374256.6086957,47739.0190456988,110779958.236101,7438980.17391304
-1341179.95603247,36401105.8961039,98.5560226307378,506209.248093723,6832442
-1341179.95603247,28726003.0779221,181.613993645231,1487600.02374089,14057232.5324675
-1341179.95603247,42278015.8961039,334.874863210448,3571291.22508317,20668579.1688312
-1341179.95603247,9584664.62337662,427.802399442332,4675405.35068241,27279855.8051948
-1341179.95603248,35346585.987013,549.911095094505,6757819.89910043,33425029.1688312
-1341179.95603246,15729465.8961039,628.527037123491,8764471.74282048,33421107.8961039
-1341179.95603246,28617359.3506494,777.425587848129,10818061.922111,33421107.8961039
-1341179.95603247,48318466.8051948,859.642979152476,12418604.3391771,33421107.8961039
-1341179.95603248,34494269.3506494,1005.25892118146,13953364.4024561,33425029.1688312
-1341179.95603248,35237942.2597403,1267.86761683364,16568069.3679403,33425029.1688312
-1341179.9560325,21417666.0779221,1388.87486321045,18114446.1953612,33421107.8961039
-1341179.95603245,35321929.6233766,1519.02703712349,19646987.1838559,33425029.1688312
-1341179.95603249,14222266.1688312,1625.92558784813,21606143.3784868,33425029.1688312
-1341179.95603246,34301266.1688312,1763.24442842784,23289658.3746517,33425029.1688312
-1341179.95603253,48205529.7142857,1908.17196465972,24823533.9086881,33425029.1688312
-1341179.9560325,21309022.3506493,2137.26616755827,27424703.4168377,33421107.8961039
-1341179.95603238,41010129.8051948,2222.25167480465,28902962.1646805,33425029.1688312
-1341179.95603244,21389088.4415584,2395.02703712349,30514472.0956488,33425029.1688312
-1341179.9560325,33730370.4415584,2556.31689219595,32629500.7993881,33425029.1688312
-1341179.95603259,14105407.8051948,2647.0922545148,34613927.7428205,33425029.1688312
-1341179.95603245,28123593.8961039,2789.37486321045,36182074.2864446,33421107.8961039
-1341179.95603245,40901486.0779221,2933.07776176117,37760347.9278636,33421107.8961039
-1341179.95603255,21196085.2597403,3120.88935596407,39852535.1263296,33421107.8961039
-1341179.95603247,40897192.7142857,3171.93283422494,41291043.103319,33425029.1688312
-1341179.95603242,14000685.3506494,3353.20819654378,43360131.8645846,33425029.1688312
-1341179.95603249,33701792.8051948,3559.61399364523,45915376.9336162,33421107.8961039
-1341179.95603243,19877595.3506494,3752.99805161624,47433303.8693785,33425029.1688312
-1341179.95603241,26884285.4415584,3976.90384871769,49189263.6114686,33425029.1688312
-1341179.95603254,40788548.987013,4049.01979074668,50718240.6440669,33425029.1688312
-1341179.95603254,32761195.4415584,4174.71544292059,52643922.9901838,33425029.1688312
-1341179.95603241,27444054.4415584,4399.52703712349,54838747.1723506,33421107.8961039
-1341179.95603244,19684592.1688312,4498.22993567421,56326595.6335204,33421107.8961039
-1341179.95603247,39385699.6233766,4708.56326900755,58375018.0889374,33421107.8961039
-1341179.95603238,12489192.2597403,4857.70819654378,59992354.9259461,33425029.1688312
-1341179.95603256,32652551.7142857,5008.49080523943,62019028.9930601,33425029.1688312
-1341179.95603254,52349737.8961039,5086.30964581915,63550830.4753228,33425029.1688312
-1341179.95603256,13426853.8051948,5261.72993567422,65647166.3334245,33425029.1688312
-1341179.95603256,39277055.8961039,5382.62124002204,67711746.5740765,33425029.1688312
-1341179.95603246,25452858.4415584,5509.63573277567,69241173.6229739,33425029.1688312
-1341179.95603242,32081655.987013,5668.43283422494,70801048.4772404,33425029.1688312
-1341179.95603253,12024004.4415584,5855.57776176117,72807700.3209605,33421107.8961039
-1341179.9560325,38336458.5324675,6014.87486321045,74397782.512715,33421107.8961039
-1341179.95603252,33019317.5324675,6184.94732697856,76473175.2912385,33421107.8961039
-1341179.95603245,19195120.0779221,6361.82413857277,78126166.343971,33425029.1688312
-1341179.95603248,45045322.1688312,6460.07051538436,80059279.9633383,33425029.1688312
-1341179.9560325,18060534.0779221,6634.41834147132,82144433.9738848,33425029.1688312
-1341179.95603248,31616468.1688312,6792.7226892974,84174849.2826096,33425029.1688312
-1341179.95603255,17792270.7142857,6875.67921103654,85224686.3353421,33425029.1688312
-1341179.95603223,25235570.987013,7006.71544292059,86822955.4666939,33425029.1688312
-1341179.95603258,38703224.3506493,7153.37486321045,88409773.5280554,33425029.1688312
-1271929.27220211,4198544.32279579,1113.87561739821,157070.793383118,1193681.69281046
-1271929.27220211,9475521.95900799,1017.2899031125,752141.027744115,2594880.22939895
-1271929.2722021,6026759.88592576,1114.49704596964,3719534.32159375,12307822.7067211
-1271929.27220211,2906060.45909693,1316.2399031125,5536598.88358668,12307134.2554561
-1271929.27220213,6752889.42669054,1437.70418882678,8331707.73061682,12306748.7361332
-1271929.27220211,2088012.91430646,1601.87561739821,11340816.5822247,12307130.1641018
-1271929.2722021,10797965.0668973,1781.0899031125,13174829.804294,12305392.3129993
-1271929.2722021,3311248.73358964,1993.24704596964,16476103.2152867,19364380.4963768
-1271929.27220211,12419548.3329994,2360.47561739821,19928226.5433809,19363069.2499295
-1271929.27220211,4634180.04670679,2464.45418882678,23464557.0619268,19362909.0897811
-1271929.2722021,13650740.2828936,2620.39704596964,26212283.4705596,19362902.9748114
-1271929.2722021,5957241.72767818,2674.93276025535,30711221.3326791,19362927.0111495
-1271929.27220211,14973791.0732487,2797.64704596964,33275925.2788091,19362867.0675475
-1271929.2722021,7188449.18115172,2817.94704596964,38325395.6163443,19362970.2703414
-1271929.27220206,15081288.6659883,3016.31847454107,41297816.4859453,19362930.6581358
-1271929.27220211,8511539.5545838,3320.51847454107,45714150.9961323,19362910.8437332
-1271929.27220214,8923805.33765848,3519.72561739821,48280870.7837945,19363012.2281295
-1271929.27220212,9834641.87058558,3760.37561739821,52209594.0891542,19362870.6556205
-1271929.27220211,8610306.45574635,4051.66847454107,56002703.2929315,19362885.3465341
-1271929.27220207,11065731.4350294,4000.31847454107,59927579.7940861,19362927.1990222
-1271929.27220214,3372450.86855892,3967.48276025535,63570129.6849394,19362934.6514412
-1271929.27220217,12388889.1850333,3969.93276025535,66868310.8295559,19362971.1496047
-1271929.27220222,4603406.38091006,4182.00418882678,69674270.4028218,19362867.156911
-1271929.27220212,13712086.8081917,4490.48276025535,73783208.7626905,19362779.4266617
-1271929.27220214,5926640.31718307,4655.36133168392,77789287.7201959,19362926.5053549
-1271929.27220212,14943098.3379891,4916.09704596964,80953959.6994693,19362915.7746994
-1271929.27220199,7249749.04026809,5077.17561739821,84606522.8524142,19362976.966719
-1271929.2722022,15050731.8577725,5335.28276025535,88235451.46541,19362930.300767
-1271929.27220223,8480999.70151501,5400.00418882678,92217781.1486614,19362876.4792552
-1271929.27220215,8985105.64359342,5433.7899031125,95399238.5527272,19363012.5347039
-1271929.27220216,9803833.25565481,5373.12561739821,99698202.7761238,19362880.7902474
-1271929.27220215,8579655.04316682,5493.60418882678,102519414.153048,19362889.2632746
-1271929.27220215,11127061.4776753,5639.21847454107,106998067.721867,19362926.4100311
-1271929.27220216,3341740.03369021,5677.45418882678,111254604.450227,19362866.0235223
-1271929.27220222,12358238.4388496,5669.31847454107,113095699.858205,19362910.432383
-1271929.27220206,4664849.70900804,6187.52561739821,117415179.236979,19362866.9552
-1271929.27220195,13681354.5196281,6028.54704596964,121126250.121195,19362922.5194655
-1271929.27220208,5895941.54529251,5978.24704596964,123771456.491773,19362927.1760136
-1271929.27220208,15004416.3873629,6241.61133168392,127998494.53573,19362867.1204559
-1271929.27220215,7219099.06654019,6309.15418882678,132414638.259698,19362917.0509529
-1271929.27220216,15020028.0307152,6436.8399031125,135307155.982157,19362930.4374902
-1271929.27220213,8542233.55676933,6739.3899031125,139658199.412575,19362892.2215988
-1271929.27220198,8954455.37911088,6945.19704596964,142296342.393569,19363011.8974521
-1271929.27220192,9773353.36532985,7033.04704596964,146579629.960377,19362867.0356818
-1271929.27220222,8640956.75092546,7036.06847454106,149812236.304563,19362908.1194464
-1271929.27220198,11096418.3042147,7043.16847454107,153287590.115384,19362927.3071909
-1271929.27220211,3311166.19153641,7409.66133168392,157121289.814304,19362907.5517511
-1271929.27220223,12419539.0661122,7585.88276025535,161123128.596479,19362986.7078763
-1271929.2722021,4634171.46934087,7745.39704596964,164667461.330545,19362903.8039267
-1271929.27220197,13650717.763372,7857.57561739821,167956938.481314,19362894.3974455
-1039965.86597342,68076950.7058824,60.2995667883375,97683.1372107226,1102116
-1039965.86597343,80411006.9411765,53.0195667883375,195266.324710722,2793684.35294118
-1039965.86597342,94477431.7058823,57.9967096454804,442623.793460723,2793684.35294118
-1039965.86597343,4635912.58823529,68.4938525026232,1058263.10596072,5261534.47058824
-1039965.86597342,17161721.7647059,79.6652810740518,1524128.13721072,5261534.47058824
-1039965.86597339,28633662.1764706,84.5624239311946,2208500.73096073,5261534.47058824
-1039965.86597344,37074559.2941176,94.5738525026232,2673874.66846073,7723838.11764706
-1039965.86597341,49600368.4705882,102.15670964548,3139739.69971073,7723838.11764706
-1039965.86597348,62174424.8823529,110.728138216909,3605604.73096073,7723838.11764706
-1039965.86597343,70025869.6470588,122.968138216909,4318827.23096072,7723838.11764706
-1039965.86597346,82569517.8823529,134.613852502623,4786271.76221072,9433245.52941177
-1039965.86597347,94041458.2941176,170.939566788337,5473312.26221072,9451084.5882353
-1039965.86597346,4199939.17647059,180.35670964548,6191273.26221072,9468923.64705882
-1039965.86597344,15016340.9411765,175.168138216909,6508452.41846072,9468923.64705882
-1039965.86597344,29299804.7647059,198.590995359766,6976985.35596072,9468923.64705882
-1039965.86597337,37740701.8823529,204.23670964548,7707406.69971072,9468923.64705882
-1039965.86597337,50248672,207.55670964548,8284894.76221072,9468923.64705882
-1039965.86597345,61720612.4117647,222.568138216909,8750759.79346072,9451084.5882353
-1039965.8659734,69572057.1764706,270.813852502623,9682489.85596072,9451084.5882353
-1039965.86597345,80406298,272.562423931195,9780073.04346072,9433245.52941177
-1039965.86597348,94671922.7647059,296.253852502623,10245446.9809607,9433245.52941177
-1039965.86597343,4830403.64705882,316.75670964548,11079593.8559607,9433245.52941177
-1039965.86597335,16254096.8235294,334.099566788337,11545458.8872107,9433245.52941177
-1039965.86597346,28828153.2352941,333.373852502623,12011323.9184607,9433245.52941177
-1039965.86597334,38371166.3529412,342.242423931195,12574281.0434607,9433245.52941177
-1039965.86597335,51504266.9411765,333.190995359766,12972992.2934607,9433245.52941177
-1039965.8659735,62386755,342.27670964548,13441525.2309607,9451084.5882353
-1039965.86597341,70238199.7647059,397.962423931195,14347073.2934607,9451084.5882353
-1039965.86597328,81661892.9411765,410.539566788337,14816097.3247107,9468923.64705882
-1039965.86597336,94235949.3529412,426.899566788338,15285121.3559607,9468923.64705882
-1039965.86597342,4394430.23529412,438.15670964548,16222678.3247107,9468923.64705882
-1039965.86597322,16902400.3529412,443.779566788338,16470035.7934607,9468923.64705882
-1039965.86597332,29476456.7647059,455.350995359766,17155496.7934607,9451084.5882353
-1039965.86597335,37917353.8823529,465.328138216909,17620870.7309607,9433245.52941177
-1039965.86597321,49341047.0588235,478.785281074052,18086735.7622107,9433245.52941177
-1039965.8659732,61915103.4705882,479.579566788338,18552600.7934607,9433245.52941177
-1039965.86597332,69766548.2352941,493.573852502623,19265823.2934607,9433245.52941177
-1039965.86597302,80600789.0588235,520.019566788337,19799930.5122107,9433245.52941177
-1039965.86597315,94866413.8235294,524.75670964548,20047287.9809607,9433245.52941177
-1039965.86597313,5024894.70588235,524.665281074052,20542002.9184607,9433245.52941177
-1039965.86597294,16448587.8823529,529.813852502623,21117367.2778357,9433245.52941177
-1039965.86597307,29040483.3529412,555.973852502623,21693820.0434607,9433245.52941177
-1039965.86597312,37481380.4705882,595.922423931195,22752792.4809607,9451084.5882353
-1039965.86597293,50007189.6470588,607.556709645481,23221816.5122107,9451084.5882353
-1039965.8659731,62581246.0588235,611.413852502623,23690349.4497107,9468923.64705882
-1039965.86597316,70432690.8235294,619.71670964548,24256465.5747107,9468923.64705882
-1039965.86597293,81856384,624.996709645481,24725489.6059607,9468923.64705882
-1039965.86597306,94412601.3529412,609.288138216909,24972847.0747107,9468923.64705882
-1039965.8659732,4571082.23529412,639.488138216909,26027081.0122107,9451084.5882353
-1039965.86597286,17096891.4117647,633.419566788338,26274438.4809607,9451084.5882353
-1387425.39117809,14538245.0615385,-3284.74806393778,145724.955849758,1767168.6
-1387425.39117809,23604264.3857988,-3629.02287309809,483896.21088448,7565917.98461538
-1387425.39117809,32635181.7846154,-4525.69462882328,1448251.30222173,7610892.2627219
-1387425.3911781,3992874.47810651,-3435.66409447214,2173671.335922,7564625.16923077
-1387425.39117811,11374728.6923077,-3082.04577386145,2918635.38238555,7610892.2627219
-1387425.39117808,20470110.5550296,-2276.39691889962,3843373.72533426,7564625.16923077
-1387425.3911781,29472958.2307692,-1165.73279676221,4264530.77661632,7610892.2627219
-1387425.39117808,38568340.0934911,-2940.33585019733,4694916.33650527,7564625.16923077
-1387425.39117807,9917707.76923077,-1620.91600286908,5864013.35146496,7610892.2627219
-1387425.39117814,14536952.2461538,-1762.16791126603,6685402.69101268,7610892.2627219
-1387425.39117814,23604264.3857988,-1317.33585019733,7521665.44411158,7564625.16923077
-1387425.39117807,32635181.7846154,-2034.91600286908,8044312.23239546,7610892.2627219
-1387425.39117813,3992874.47810651,-1473.24424714389,9079359.96241406,7564625.16923077
-1387425.39117812,11374728.6923077,-2119.54195706755,9314905.42731076,7610892.2627219
-1387425.39117809,20470110.5550296,-2245.36638454847,9904550.9274302,7564625.16923077
-1387425.39117809,29472958.2307692,-1632.50378912862,11329798.374168,7610892.2627219
-1387425.39117801,38568340.0934911,-1985.75569752557,12095925.2042635,7564625.16923077
-1387425.39117804,9917707.76923077,-1337.83966699122,12356564.3811391,7610892.2627219
-1387425.39117815,14536952.2461538,-1246.93890363244,13785305.9389925,7610892.2627219
-1387425.39117815,23604264.3857988,-1706.37401813626,15121082.8862495,7564625.16923077
-1387425.39117817,32635181.7846154,-1527.16791126603,15387392.5309432,7610892.2627219
-1387425.39117805,3992874.47810651,-650.030506685875,16162900.7899869,7564625.16923077
-1387425.39117826,11374728.6923077,-790.030506685875,18129410.5750712,7610892.2627219
-1387425.39117806,20470110.5550296,-1578.11447615152,17190250.2683364,7564625.16923077
-1387425.39117813,29472958.2307692,-1086.92363645687,18133592.8397516,7610892.2627219
-1387425.39117825,38568340.0934911,-1319.70989599885,19982888.3886686,7564625.16923077
-1387425.39117794,9917707.76923077,-39.580125006487,20837490.7248901,7610892.2627219
-1387425.39117824,14536952.2461538,174.137432245422,22266905.9473174,7610892.2627219
-1387425.391178,23604264.3857988,193.908424611834,22540108.7277464,7564625.16923077
-1387425.39117823,32635181.7846154,-447.656460884347,22520698.2522281,7610892.2627219
-1387425.39117805,3992874.47810651,1125.03056201641,23706893.9294208,7564625.16923077
-1387425.39117804,11374728.6923077,760.465676520232,23637991.3927948,7610892.2627219
-1387425.39117802,20470110.5550296,324.335905527865,25451304.5651083,7564625.16923077
-1387425.39117814,29472958.2307692,828.106897894278,27019772.2476195,7610892.2627219
-1387425.39117795,38568340.0934911,736.198500947713,26829192.5479082,7564625.16923077
-1387425.39117809,9917707.76923077,989.328271940077,27498962.2671341,7610892.2627219
-1387425.39117805,14536952.2461538,395.328271940078,28839707.4077454,7610892.2627219
-1387425.39117787,23604264.3857988,846.931325375192,30209361.2101188,7564625.16923077
-1387425.39117819,32635181.7846154,1310.29773758893,30502800.7722496,7610892.2627219
-1387425.39117797,3992874.47810651,2083.80155438283,32325621.3305782,7564625.16923077
-1387425.39117789,11374728.6923077,2194.86262308511,31626996.5394021,7610892.2627219
-1387425.39117811,20470110.5550296,2148.94659255076,33589440.9668826,7564625.16923077
-1387425.39117795,29472958.2307692,2107.29010400115,33597224.431611,7610892.2627219
-1387425.39117823,38568340.0934911,1617.90079102405,33629361.6404079,7564625.16923077
-1387425.39117784,9917707.76923077,2491.19086735993,36110693.4856463,7610892.2627219
-1387425.39117788,14536952.2461538,2498.65651621489,35466125.5707394,7610892.2627219
-1387425.39117809,23604264.3857988,2584.36643987901,37250933.1296395,7564625.16923077
-1387425.39117779,32635181.7846154,1583.74048568054,38455957.7035928,7610892.2627219
-1387425.39117798,3992874.47810651,2162.80155438283,39284467.6138096,7564625.16923077
-1387425.39117796,11374728.6923077,1968.8168215584,40335532.3357888,7610892.2627219
-1314097.91030766,7900816.0625,-3357.83716105608,76.2018787307535,989971.875
-1314097.91030766,2651840.4375,-2801.9548081149,328868.793983994,2133557.75
-1314097.91030765,6226023.3125,-3087.85186693844,740655.5308261,3911974
-1314097.91030766,6226424.1875,-3137.00627870314,826996.316711268,3911974
-1314097.91030766,9143167.6875,-3122.29304340902,958335.340634713,4125078.3515625
-1314097.91030766,2600531.5625,-2184.08716105608,1859729.36168734,4125078.3515625
-1314097.91030766,5334817.1875,-2314.37392576196,2368912.68468375,4125018.3515625
-1314097.91030766,7468775.8125,-2754.38863164432,2911681.8926682,4125018.3515625
-1314097.91030765,10235444.6875,-2275.44745517373,2745986.14996485,4125018.3515625
-1314097.91030766,1862939.4375,-2424.25627870314,3852273.71304799,4483107.9375
-1314097.91030766,3607253.1875,-2085.49157282079,4163017.7483089,4483107.9375
-1314097.91030766,7571080.9375,-3445.39598458549,4492043.59516881,4483107.9375
-1314097.91030766,10068986.5,-2640.63863164432,4834841.37482281,4125018.3515625
-1314097.91030765,2686393.125,-1892.81510223255,5699814.39003662,4125078.3515625
-1314097.91030765,5660249,-2489.94745517373,5885718.0558261,4125078.3515625
-1314097.91030767,7823460.6875,-2242.47686693843,6495457.95056294,4125018.3515625
-1314097.91030764,9149905.3125,-1926.10186693843,6778783.72356074,4483107.9375
-1314097.91030763,2217624.3125,-2185.94745517373,6751865.4476337,4483107.9375
-1314097.91030767,4351582.9375,-1334.07245517373,7562889.65714189,4483107.9375
-1314097.91030764,7085868.5625,-2506.37392576196,8023173.50827825,4125018.3515625
-1314097.91030763,9823344.375,-2769.4253963502,8688328.64061228,4125018.3515625
-1314097.91030769,2470004.0625,-2458.84451399726,9012157.34068012,4125078.3515625
-1314097.91030766,4603962.6875,-1948.8298081149,9682548.50492897,4125018.3515625
-1314097.91030767,8178145.5625,-2060.84451399726,10106323.5855499,4483107.9375
-1314097.91030767,9504590.1875,-2007.09451399726,10205539.8994186,4483107.9375
-1314097.91030761,2722383.8125,-1818.10186693843,10948717.5291788,4483107.9375
-1314097.91030763,6267313.625,-2145.38127870314,11486337.6193977,4125078.3515625
-1314097.91030764,6840226.4375,-2948.12392576196,11488938.3343349,4125018.3515625
-1314097.91030767,8766998.0625,-2284.0503963502,12492488.5069813,4125078.3515625
-1314097.91030761,2224361.9375,-2572.02833752667,12614327.5869443,4125078.3515625
-1314097.91030765,4958647.5625,-3039.96216105608,12913103.3745167,4483107.9375
-1314097.91030767,7092606.1875,-1824.77098458549,13362748.1969384,4483107.9375
-1314097.91030767,9364289.125,-2060.15333752667,14186542.6669966,4483107.9375
-1314097.91030767,2476741.6875,-2118.8298081149,14268390.471092,4125078.3515625
-1314097.91030761,5211027.3125,-2231.52833752667,15025705.2077319,4125018.3515625
-1314097.91030766,8184883.1875,-1651.22686693843,15689144.4091978,4125018.3515625
-1314097.91030759,9197830.9375,-1631.41804340902,15560921.3180635,4125018.3515625
-1314097.91030768,2882735.4375,-1711.23421987961,16351720.2216567,4125018.3515625
-1314097.91030768,6456918.3125,-558.594513997257,17194628.6170514,4483107.9375
-1314097.91030767,6457319.1875,-1816.02833752667,17174337.1330996,4483107.9375
-1314097.91030764,8773735.6875,-1090.53569046784,17901533.8707764,4125078.3515625
-1314097.91030767,2831426.5625,-1655.66069046784,17545074.3041357,4125078.3515625
-1314097.91030757,4965385.1875,-1503.30774929137,19134215.0934814,4125018.3515625
-1314097.91030763,7699670.8125,-1172.02833752667,19018535.281798,4125018.3515625
-1314097.91030769,9866012.6875,-1207.66804340902,19155320.9870152,4125018.3515625
-1314097.91030758,2093834.4375,-1533.21951399726,19757210.4954659,4483107.9375
-1314097.91030765,3237821.1875,-1928.83716105608,20684255.6776149,4483107.9375
-1314097.91030764,7801975.9375,-1825.11657282079,20993564.3260015,4483107.9375
-1314097.91030767,9699554.5,-1646.35186693843,21545975.1892508,4125018.3515625
-1314097.91030763,2917288.125,-1705.05774929137,21856262.5751785,4125078.3515625
-1109000.26662313,3922077.63286713,-91.9278517794161,165862.899372742,1398218.31118881
-1109000.26662313,3529699.51398601,108.79999632185,532717.724726993,2795648.5034965
-1109000.26662313,4450257.34965035,531.762021638305,926827.282013544,2608550.04237762
-1109000.26662313,1510624.27272727,1037.85695834717,1277052.9084201,2795648.5034965
-1109000.26662313,1552272.56827383,1322.13543935982,1694384.3111467,2608550.04237762
-1109000.26662314,2071223.46853147,1754.287338094,2024808.94489337,2795648.5034965
-1109000.26662313,4558967.04545455,2041.73037606868,2374230.16270787,2788201.88295915
-1109000.26662314,5473202.72727273,2280.78100898007,2693566.89664239,2609343.05944056
-1109000.26662312,2973318.46153846,2688.29999632185,3056857.9112377,2788201.88295915
-1109000.26662314,2193726.95454545,3343.35062923324,3427670.38692292,2794062.46937063
-1109000.26662315,3071519.96853147,3922.00252796742,3805915.53436802,2795648.5034965
-1109000.26662314,3992077.8041958,4112.52151530919,4101692.40522227,2608550.04237762
-1109000.26662313,1052444.72727273,4558.02151530919,4436061.55533609,2795648.5034965
-1109000.26662311,2697721.43191019,4844.79999632185,4893131.44472408,2608550.04237762
-1109000.26662314,3216672.33216783,5041.92657860033,5223944.43408755,2795648.5034965
-1109000.26662312,4100787.5,5525.73037606869,5606699.27459138,2788201.88295915
-1109000.26662315,5015023.18181818,5908.35062923324,5910200.69876501,2609343.05944056
-1109000.26662311,2515138.91608392,6345.80632543577,6281646.69772479,2788201.88295915
-1109000.26662316,1735547.40909091,6758.1544267016,6705799.15269461,2794062.46937063
-1109000.26662308,2613340.42307692,7107.58480644843,7001209.75938523,2795648.5034965
-1109000.26662315,5137526.66783217,7713.68607227122,7390871.21832979,2608550.04237762
-1109000.26662317,2197893.59090909,8108.52151530919,7704675.59458553,2795648.5034965
-1109000.26662316,2239541.88645565,8607.33164189147,8057836.38154662,2608550.04237762
-1109000.26662308,2758492.78671329,9073.85695834716,8407233.624132,2795648.5034965
-1109000.26662314,3642607.95454545,9587.37594568894,8830164.86999309,2788201.88295915
-1109000.26662311,4556843.63636364,9840.00885708134,9127225.17159565,2609343.05944056
