gl_capitalMu,gl_goodwillMu,gl_happinessMu,gl_total_value_destroyedMu,gl_valueProducedMu,unemploymentRate
-5862308.815638309,4.0201477440476194E7,6031.79802255067,5.885537107373504E7,1.3577721911904762E7,0.0
-5862308.8156388905,6.1990197190476194E7,6226.904240167249,6.077580202888448E7,1.3585243676152222E7,0.0
-5862308.815638503,1.725644894047619E7,6503.595950011812,6.352760986793324E7,1.3585243676152222E7,0.0
-5862308.8156381855,4.0296008440476194E7,6740.466416333053,6.549178362934187E7,1.3577721911904762E7,0.0
-5862308.8156380365,6.2989939732142866E7,6903.35501736932,6.722932546648867E7,1.3585243676152222E7,0.0
-5862308.815638502,1.80697555E7,7213.248799752739,6.965574889388692E7,1.3585243676152222E7,0.0
-5862308.81563822,4.129575098214285E7,7452.4016494936695,7.17102510761073E7,1.3577721911904762E7,0.0
-5862308.815637697,6.3084470732142866E7,7709.007867110252,7.357229131028596E7,1.3585243676152222E7,0.0
-5862308.815638628,1.6585874232142854E7,7965.119266073978,7.584864451166017E7,1.3585243676152222E7,0.0
-5862308.815638494,3.962543373214285E7,8144.028592498849,7.823426249088784E7,1.3577721911904762E7,0.0
-5862308.81563871,6.231936502380952E7,8327.189214260512,8.02442639214424E7,1.3585243676152222E7,0.0
-5862308.815638414,1.7399180791666668E7,8619.59335933823,8.246797653746803E7,1.3585243676152222E7,0.0
-5765140.021578478,2.705970241379311E7,-5747.4522849180685,194616.281220004,5620681.068965518,0.0
-5765140.02157847,2.7239034241379306E7,-8093.68320468323,496786.81617194775,7503064.413793104,0.0
-5765140.021578466,2.7862467517241377E7,-10857.28203051493,866151.7950221831,7387053.955665024,0.0
-5765140.021578489,2.7365742655172408E7,-11388.610797638214,996781.5348271612,7387053.955665024,0.0
-5765140.021578487,2.650209986206896E7,-12377.925866131372,1626497.4892132818,7506057.1034482755,0.0
-5765140.02157837,2.9770791827586208E7,-12828.133302530592,2249807.964365075,7394108.152709359,0.0
-5765140.021578545,2.8750745206896555E7,-13339.522735015911,2979809.211628403,7394108.152709359,0.0
-5765140.021578411,2.7880440827586204E7,-13145.26637493764,3572540.5700963633,7512042.482758621,0.0
-5765140.021578505,2.955351031034483E7,-12596.628410162692,4420783.904529854,7394108.152709359,0.0
-5765140.021578502,2.5857693862068977E7,-12408.651893528639,5000208.016385307,7394108.152709359,0.0
-5765140.021578462,2.7747767379310343E7,-13373.571658694967,5357877.1453985665,7512042.482758621,0.0
-5765140.021578459,2.837419334482759E7,-13644.02958433097,5797637.616334109,7394108.152709359,0.0
-5765140.021578349,2.787746848275862E7,-13177.501208597118,6351157.0605818825,7394108.152709359,0.0
-5765140.021578344,2.753048586206896E7,-12683.215494311422,7530131.815820112,7512042.482758621,0.0
-5765140.02157845,2.8680233586206898E7,-13597.070680221397,8355040.359492598,7394108.152709359,0.0
-5765140.021578383,2.7660186965517245E7,-13334.092206640174,9134630.743804911,7394108.152709359,0.0
-5765140.02157851,2.8503616965517238E7,-12764.753654781083,9962801.311213711,7512042.482758621,0.0
-5765140.0215783855,3.0176686448275864E7,-12447.847588244884,9992706.823182302,7394108.152709359,0.0
-5765140.021578277,2.648087000000001E7,-12630.068723274235,1.0735176829047058E7,7394108.152709359,0.0
-5765140.0215785345,2.665720913793103E7,-12308.712558890671,1.1705827289146196E7,7512042.482758621,0.0
-5765140.021578607,2.728363510344828E7,-12075.082421904362,1.2981076393085346E7,7394108.152709359,0.0
-5765140.021578386,2.8500644620689657E7,-12454.998273176378,1.356490583954317E7,7394108.152709359,0.0
-5765140.021578369,2.8153661999999993E7,-11024.1117761118,1.4315338032463206E7,7512042.482758621,0.0
-5765140.021578437,2.9303409724137932E7,-10252.642108792821,1.450777825435213E7,7394108.152709359,0.0
